simulation_mode,ticks,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,last_changed,agent_present,agent_type
simulation_mode,tick,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,agent_present,agent_type
0,22,0,12,waste,low,7,waste-zone,2.96,65,1.5577,0.9,false,none
0,22,1,-11,new,0.8,2,natural,2.31,57,0.8799,0.86,false,none
0,22,-8,-11,waste,high,19,waste-zone,1.92,99,1.7819,0.95,true,wastefuls
0,22,-10,-8,new,0.48,6,industrial,2.23,81,1.6989,0.71,false,none
0,22,-7,-9,new,0.5,8,waste-zone,1.22,72,0.9045,0.85,false,none
0,22,-5,-13,new,0.17,3,industrial,1.71,91,1.6437,0.96,false,none
0,22,-16,9,new,0.61,4,industrial,3.66,87,0.7615,0.91,false,none
0,22,17,-16,new,0.74,15,industrial,4.47,76,0.6996,0.72,false,none
0,22,2,16,new,0.2,19,natural,2.4,53,1.6863,0.65,false,none
0,22,16,-9,recycled,0.86,15,waste-zone,2.73,97,1.6741,0.79,false,none
0,22,3,6,new,0.23,4,natural,1.86,53,0.504,0.98,false,none
0,22,-12,0,new,0.47,2,waste-zone,2.39,80,0.69,0.57,false,none
0,23,-12,-15,new,0.61,1,natural,1.38,75,1.0538,0.94,false,none
0,23,5,-13,new,0.89,13,natural,1.39,95,1.0623,0.68,false,none
0,23,8,-17,waste,high,2,natural,3.66,58,0.7905,0.91,false,none
0,23,-13,-12,waste,low,12,industrial,3.13,94,1.865,0.71,false,none
0,23,14,0,recycled,0.19,11,waste-zone,2.78,64,1.9212,0.56,false,none
0,23,5,-12,new,0.36,3,industrial,4.46,76,0.6107,0.61,false,none
0,23,-14,-13,waste,low,6,industrial,2.94,58,1.4535,0.83,false,none
0,23,16,-13,new,0.95,11,natural,1.11,88,0.7408,0.7,false,none
0,23,-16,3,new,0.58,8,industrial,2.69,86,1.5226,0.95,false,none
0,23,6,8,new,0.39,5,natural,3.43,61,0.6994,0.57,false,none
0,23,15,-1,new,0.85,0,industrial,4.71,51,0.507,0.67,false,none
0,23,-2,-6,new,0.89,18,industrial,4.67,96,1.3151,0.59,false,none
0,23,-11,-16,new,0.68,14,industrial,1.08,56,0.5929,0.88,false,none
0,23,-17,6,new,0.52,18,waste-zone,3.88,66,0.5092,0.87,false,none
0,23,-14,-4,new,0.16,19,waste-zone,3.1,87,1.5766,0.96,false,none
0,23,-3,13,new,0.68,7,industrial,4.6,60,1.4604,0.64,false,none
0,23,-2,12,new,0.1,11,waste-zone,2.8,56,0.8115,0.81,true,recyclers
0,23,8,15,new,0.53,2,waste-zone,1.22,97,1.9384,0.68,false,none
0,23,4,-11,new,0.53,6,industrial,2.09,70,0.8275,0.8,false,none
0,23,4,0,new,0.24,13,industrial,1.04,59,1.3675,0.57,false,none
0,23,7,-3,new,high,9,industrial,4.14,62,1.7946,0.98,false,none
0,23,-7,-10,new,0.69,4,industrial,3.49,96,1.7069,0.86,false,none
0,23,-14,12,new,0.59,16,waste-zone,4.95,79,0.5801,0.55,false,none
0,23,-12,2,new,0.03,17,industrial,4.33,53,1.3832,0.78,false,none
0,23,5,-4,new,0.27,8,natural,1.06,63,1.4713,0.99,false,none
0,23,17,-9,new,0.59,6,waste-zone,3.97,95,0.7782,0.86,false,none
0,23,-3,-4,new,0.32,3,industrial,2.35,55,1.6502,0.96,false,none
0,23,-2,5,new,0.74,4,natural,4.51,97,1.5436,0.96,false,none
0,23,17,-2,new,0.56,18,natural,4.61,67,1.8419,0.62,false,none
0,23,-5,12,new,0.89,5,natural,4.12,76,0.8431,0.82,false,none
0,23,-11,-1,new,0.28,6,natural,4.47,63,0.8983,0.56,false,none
0,23,9,15,waste,low,28,industrial,2.13,96,1.0153,0.82,false,none
0,23,-12,10,new,0.9,8,natural,2.58,54,1.8419,0.54,false,none
0,23,4,-9,new,0.91,2,waste-zone,5,69,1.9706,0.99,false,none
0,23,5,5,waste,low,8,natural,1.63,89,1.1023,0.52,false,none
0,23,10,10,new,0.29,4,industrial,1.94,51,1.77,0.86,false,none
0,23,-10,16,new,0.82,12,natural,2.63,69,1.7693,0.53,false,none
0,23,-1,11,new,low,6,waste-zone,2.44,97,1.6664,0.98,false,none
0,23,1,17,new,0.05,6,waste-zone,1.71,91,1.1903,0.5,true,wastefuls
0,23,5,16,new,0.48,18,natural,1.37,96,1.9867,0.99,false,none
0,23,6,-10,recycled,0.7,13,natural,4.28,99,1.3763,0.68,false,none
0,23,1,-16,new,0.83,13,industrial,4.78,56,1.5417,0.61,false,none
0,23,-9,-16,waste,low,26,natural,4.36,74,1.1272,0.66,false,none
0,23,1,15,new,0.85,12,industrial,2.32,88,0.6343,0.75,false,none
0,23,-3,16,new,0.63,11,waste-zone,1.31,84,1.2508,0.91,false,none
0,23,4,14,new,0.99,10,waste-zone,4.57,59,1.4754,0.75,false,none
0,23,-9,0,new,0.25,15,natural,1.38,95,0.6216,0.55,false,none
0,23,2,4,new,0.18,0,natural,2.83,53,0.5898,0.67,false,none
0,23,8,5,recycled,0.84,16,industrial,1.97,82,1.9781,0.74,false,none
0,23,-17,15,new,0.33,11,waste-zone,3.55,52,1.2648,0.81,false,none
0,23,12,-12,new,0.36,18,waste-zone,3,77,1.759,0.78,false,none
0,23,-7,0,waste,low,6,waste-zone,1.85,54,1.7562,0.61,false,none
0,23,0,14,waste,low,9,waste-zone,3.19,65,1.235,0.5,false,none
0,23,-1,4,new,0.63,10,natural,2.51,79,0.9565,0.96,false,none
0,23,3,9,new,0.34,18,industrial,3.18,76,1.0892,0.73,false,none
0,23,-2,4,new,1,15,natural,1.3,93,0.933,0.8,false,none
0,23,12,17,new,0.5,3,natural,2.6,71,1.8411,0.81,false,none
0,23,7,12,new,0.08,12,natural,3.94,50,1.9354,0.93,false,none
0,23,-1,1,new,0.38,0,industrial,2.75,53,1.5949,0.75,false,none
0,23,0,-15,new,0.24,17,natural,3.91,82,1.6181,0.56,false,none
0,23,-10,4,new,0.35,19,natural,3.51,52,1.439,0.64,false,none
0,23,-17,9,new,0.25,10,waste-zone,1.31,59,1.1667,0.53,false,none
0,23,-6,14,new,0.14,19,natural,2.91,99,1.5858,0.57,false,none
0,23,5,8,new,0.57,2,industrial,2.65,98,1.7566,0.52,false,none
0,23,-10,-3,waste,low,4,natural,3.6,92,0.5695,0.92,false,none
0,23,-6,-2,new,0.6,2,natural,3.84,57,0.5744,0.54,false,none
0,23,-16,8,new,0.6,14,industrial,3.42,89,0.5868,0.91,false,none
0,23,9,16,new,0.78,5,waste-zone,4.27,92,1.3999,0.91,false,none
0,23,-16,-16,new,0.82,15,industrial,3.98,53,1.49,0.92,false,none
0,23,1,-7,new,0.67,6,industrial,2.5,53,0.8721,0.82,false,none
0,23,1,-17,new,0.07,8,industrial,1.34,85,0.519,0.75,false,none
0,23,8,13,new,0.09,9,waste-zone,1.18,87,1.667,0.73,false,none
0,23,7,9,new,0.65,14,waste-zone,3.26,70,1.099,0.56,false,none
0,23,-4,5,new,0.7,0,natural,1.01,54,0.85,0.88,false,none
0,23,-6,0,new,0.84,18,waste-zone,3.63,77,0.7831,0.53,false,none
0,23,-7,-16,new,0.6,3,waste-zone,4.81,98,0.8697,0.61,false,none
0,23,-16,-5,waste,low,12,industrial,4.61,61,0.6078,0.65,false,none
0,23,17,-10,new,0.88,8,waste-zone,4.47,53,0.7378,0.65,false,none
0,23,4,9,new,0.17,3,natural,1.94,83,1.8076,0.75,false,none
0,23,-2,1,new,0.27,3,industrial,3.03,64,1.8213,0.69,false,none
0,23,-6,-11,new,0.55,11,industrial,2.54,57,0.6437,0.63,false,none
0,23,-4,-14,new,0.55,5,natural,2.93,95,0.7639,0.86,false,none
0,23,15,-16,new,0.69,7,natural,3.04,85,1.5125,0.58,false,none
0,23,-1,-8,new,0.66,7,industrial,2.91,99,1.761,0.97,false,none
0,23,-9,1,new,0.57,0,industrial,3.83,63,1.6018,0.93,false,none
0,23,-14,7,new,0.97,6,natural,1.35,96,1.211,0.92,false,none
0,23,-9,-6,new,0.19,5,waste-zone,3.34,73,1.3834,1,false,none
0,23,7,11,new,0.39,10,industrial,4.14,87,1.011,0.74,false,none
0,23,8,1,new,0.67,18,waste-zone,4.58,89,0.9264,0.56,false,none
0,23,-14,-8,new,0.64,10,waste-zone,4.03,77,0.7679,0.78,false,none
0,23,16,-15,new,0.69,1,natural,3.18,85,0.6436,0.7,false,none
0,23,7,0,new,0.15,13,industrial,2.53,82,0.9755,0.87,false,none
0,23,-10,15,new,0.85,0,natural,2.07,55,0.6256,0.55,false,none
0,23,9,-9,new,0.85,3,industrial,1.57,83,1.8687,0.81,false,none
0,23,12,-15,new,0.05,1,waste-zone,4.36,83,1.4178,0.8,false,none
0,23,-5,15,new,0.43,12,industrial,2.16,87,1.4377,0.77,false,none
0,23,-11,-6,new,0.13,11,waste-zone,2.07,69,1.2176,0.93,false,none
0,23,-8,13,waste,high,15,industrial,3.63,96,0.6019,0.59,false,none
0,23,9,17,new,0.82,16,industrial,2.62,74,1.9727,0.97,false,none
0,23,11,16,new,0.4,16,natural,1.4,98,1.6956,0.74,false,none
0,24,-12,14,new,0.92,6,waste-zone,2.66,70,0.6404,0.92,false,none
0,24,9,-10,new,0.43,6,industrial,2.8,57,1.4119,0.76,false,none
0,24,-17,-2,recycled,0.4,4,industrial,1.14,79,0.7732,0.6,false,none
0,24,3,-16,new,0.81,4,industrial,2.4,81,0.5697,0.82,false,none
0,24,-6,3,new,0.44,8,natural,3.13,58,1.6928,0.74,false,none
0,24,-12,-5,new,0.65,14,waste-zone,4.85,50,0.8288,0.89,false,none
0,24,-14,-6,new,0.69,13,natural,2.03,79,1.3104,0.65,false,none
0,24,8,12,new,0.52,19,waste-zone,2.24,62,1.855,0.73,false,none
0,24,-14,6,new,0.43,8,industrial,4.2,86,1.8877,0.84,false,none
0,24,6,2,waste,low,15,waste-zone,4.55,71,1.1129,0.62,false,none
0,24,9,-3,waste,high,7,waste-zone,2.51,72,1.1157,0.69,false,none
0,24,3,-4,new,0.07,4,waste-zone,4.03,94,0.8786,0.65,false,none
0,24,16,2,new,1,2,waste-zone,1.07,94,1.4645,0.6,false,none
0,24,-15,17,new,0.79,11,industrial,3.74,62,0.6333,0.69,false,none
0,24,17,8,new,0.12,13,industrial,1.67,92,1.7388,0.61,false,none
0,24,11,-6,waste,low,15,natural,4.77,65,1.3487,0.8,false,none
0,24,-2,-5,new,0.94,12,natural,2.25,84,0.886,0.71,false,none
0,24,17,15,new,0.99,1,natural,4.73,98,1.848,0.96,false,none
0,24,5,8,new,0.57,2,industrial,2.65,98,1.7566,0.52,false,none
0,24,-7,1,new,0.16,4,waste-zone,4.27,96,0.56,0.94,false,none
0,24,-6,-12,waste,high,6,waste-zone,2.08,71,1.2982,0.71,false,none
0,24,-8,-14,new,0.7,18,waste-zone,2.04,62,0.7216,0.68,false,none
0,24,2,-6,new,0.86,9,natural,3,56,1.0538,1,false,none
0,24,15,-8,new,0.21,0,natural,1.1,58,1.3109,0.99,false,none
0,24,0,-12,new,0.43,6,waste-zone,3.87,92,1.9328,0.53,false,none
0,24,16,3,new,0.57,5,waste-zone,1.7,98,1.7519,0.69,false,none
0,24,15,15,new,0.14,12,industrial,4.48,75,0.9023,0.76,false,none
0,24,0,-11,new,0.52,1,industrial,3.33,98,1.967,0.52,false,none
0,24,-11,4,new,0.96,11,natural,4,96,1.4674,0.93,false,none
0,24,6,-10,recycled,0.7,13,natural,4.28,99,1.3763,0.68,false,none
0,24,-9,-11,waste,low,19,waste-zone,1.63,77,1.9437,0.98,false,none
0,24,-10,-7,new,0.42,7,industrial,3.08,84,0.5034,0.59,false,none
0,24,-11,-17,new,0.85,6,natural,3.37,96,1.719,0.84,false,none
0,24,10,-6,new,low,10,waste-zone,1.1,59,1.4714,0.9,false,none
0,24,-5,-11,new,0.61,15,industrial,4.54,53,1.1827,0.59,false,none
0,24,15,13,new,0.62,12,industrial,1.59,73,1.4558,0.55,false,none
0,24,-11,-2,new,0.71,5,waste-zone,2.89,76,1.08,0.63,false,none
0,24,-4,4,new,1,19,waste-zone,1.78,89,0.9361,0.9,false,none
0,24,8,-5,recycled,0.27,10,industrial,4.45,57,0.9198,0.86,false,none
0,24,-10,-17,waste,high,4,natural,2.9,90,0.7635,0.51,false,none
0,24,-6,-3,new,0.42,2,industrial,4.6,63,1.9726,0.94,false,none
0,24,-6,7,new,0.97,17,industrial,1.89,86,1.439,0.89,false,none
0,24,12,16,new,0.75,15,waste-zone,2.01,78,1.7858,0.86,false,none
0,24,12,-7,new,0.9,16,industrial,3.72,90,1.7721,0.94,false,none
0,24,6,-2,new,0.69,8,natural,4.74,78,1.3895,0.64,false,none
0,24,8,-10,new,0.77,4,industrial,1.18,82,1.7205,0.64,false,none
0,24,13,-3,new,0.34,17,industrial,3.58,66,1.8105,0.62,false,none
0,24,-1,12,new,0.9,2,waste-zone,1.01,53,1.5263,0.72,false,none
0,24,-7,-3,new,0.67,6,waste-zone,3.65,93,0.5055,0.52,false,none
0,24,-6,-6,new,0.71,10,natural,4.18,95,1.1742,0.68,false,none
0,24,-9,-15,new,0.06,7,industrial,2.96,63,1.4111,0.74,false,none
0,24,0,-10,new,0.92,7,industrial,3.59,79,1.7101,0.96,false,none
0,24,-6,2,new,0.63,8,waste-zone,3.94,90,1.5724,0.56,false,none
0,24,14,-3,new,0.72,8,natural,2.31,70,0.7404,0.67,false,none
0,24,11,12,new,0.68,10,waste-zone,1.01,84,1.0731,0.51,false,none
0,24,-2,10,new,0.4,11,industrial,4.5,90,1.3541,0.93,false,none
0,24,10,-3,new,0.39,12,natural,3.56,88,1.3263,0.64,false,none
0,24,-14,13,new,0.1,13,natural,1.64,60,1.1601,0.62,false,none
0,24,-12,15,new,0.65,10,industrial,3.82,61,1.3276,0.7,false,none
0,24,-8,-7,new,0.59,1,natural,3.38,60,0.6127,0.83,false,none
0,24,10,10,new,0.29,4,industrial,1.94,51,1.77,0.86,false,none
0,24,0,-17,new,0.26,8,natural,1.59,89,1.0537,0.7,false,none
0,24,-16,3,new,0.58,8,industrial,2.69,86,1.5226,0.95,false,none
0,24,-10,-8,new,0.48,6,industrial,2.23,81,1.6989,0.71,false,none
0,24,9,4,new,0.11,9,industrial,2.18,52,1.7048,0.97,false,none
0,24,7,-7,new,0.31,5,natural,3.4,71,1.8745,0.81,false,none
0,24,1,-1,waste,low,14,natural,4.03,88,0.8046,0.95,false,none
0,24,-15,-5,new,0.02,7,natural,4.56,91,1.1495,0.87,false,none
0,24,-9,-6,new,0.19,5,waste-zone,3.34,73,1.3834,1,false,none
0,24,8,-2,new,0.82,0,natural,1.85,64,1.3957,0.88,false,none
0,24,-1,-17,new,0.96,12,waste-zone,4.33,73,1.6893,0.55,false,none
0,24,14,10,new,0.09,4,industrial,1.65,63,0.6333,0.85,false,none
0,24,-10,16,new,0.82,12,natural,2.63,69,1.7693,0.53,false,none
0,24,-7,4,new,0.28,17,waste-zone,3.8,50,1.2951,0.85,false,none
0,24,0,-3,new,0.9,6,industrial,3.24,69,0.7646,0.85,false,none
0,24,-13,14,new,0.01,19,natural,3.47,50,0.9972,0.56,false,none
0,24,-7,11,new,0.02,9,natural,1.34,93,1.1813,0.74,false,none
0,24,11,17,new,0.83,18,natural,2.21,73,0.7193,0.98,false,none
0,24,-14,-17,new,0.94,12,natural,1.07,64,1.9358,0.94,false,none
0,24,8,4,new,0.94,14,industrial,4.94,94,1.1846,0.61,false,none
0,24,6,13,new,0.86,5,natural,3.99,61,1.8927,0.76,false,none
0,24,6,10,new,0.49,6,industrial,1.8,71,1.491,0.9,false,none
0,24,3,12,new,0.47,6,natural,4.31,64,0.6002,0.75,false,none
0,24,12,-16,new,0.27,2,waste-zone,3.18,94,1.9686,0.61,false,none
0,24,-7,13,recycled,0.74,3,waste-zone,4.48,62,1.0521,0.71,false,none
0,24,-3,-11,new,0.78,11,natural,4.97,53,0.5107,0.77,false,none
0,24,-14,-10,new,0.35,13,waste-zone,2.66,52,1.1123,0.69,false,none
0,24,7,13,new,0.74,3,natural,1.51,63,1.1101,0.58,false,none
0,24,9,-5,new,0.11,11,natural,1.46,77,1.803,0.7,false,none
0,24,13,4,new,0.89,16,natural,4.61,77,1.37,0.96,false,none
0,24,-17,-5,new,0.51,1,natural,1.68,85,1.7415,0.92,false,none
0,24,3,-10,new,0.37,10,waste-zone,1.78,92,1.5701,0.85,false,none
0,24,-6,4,new,0.8,10,waste-zone,4.92,54,1.5992,0.67,false,none
0,24,0,10,new,0.08,9,waste-zone,3.9,79,1.5208,0.66,false,none
0,24,-6,-13,new,0.07,2,natural,2.23,60,0.5464,0.68,false,none
0,24,-13,11,new,0.77,13,waste-zone,3.22,92,1.6695,0.74,false,none
0,24,6,-5,new,0.38,16,waste-zone,4.87,57,0.5172,1,false,none
0,24,-7,17,new,0.85,13,waste-zone,4.59,98,1.3098,0.76,false,none
0,24,2,-14,new,0.54,18,natural,2.84,70,1.2717,0.82,false,none
0,24,-11,-6,new,0.13,11,waste-zone,2.07,69,1.2176,0.93,false,none
0,25,8,-8,new,0.09,13,waste-zone,2.6,54,0.833,0.81,false,none
0,25,12,12,new,0.36,5,natural,4.04,50,1.6329,0.53,false,none
0,25,6,-3,new,0.52,17,waste-zone,1.01,55,1.2106,0.85,false,none
0,25,15,0,new,0.44,5,natural,2.83,80,1.9733,0.84,false,none
0,25,12,15,new,0.84,18,natural,4.62,68,1.1447,0.94,false,none
0,25,11,7,new,0.48,0,industrial,4.82,71,0.867,0.52,false,none
0,25,4,-5,new,0.52,19,industrial,4.54,61,1.1792,0.83,false,none
0,25,9,-11,new,0.67,19,waste-zone,4.46,71,1.3805,0.55,false,none
0,25,4,1,new,low,2,natural,2.63,61,1.5289,0.73,false,none
0,25,4,11,new,0.48,19,waste-zone,2.35,51,0.5223,0.99,false,none
0,25,7,0,new,0.15,13,industrial,2.53,82,0.9755,0.87,false,none
0,25,12,10,new,0.4,9,natural,4.94,97,1.1798,0.9,false,none
0,25,-8,1,waste,high,3,natural,4.5,86,0.8701,0.72,false,none
0,25,16,3,new,0.57,5,waste-zone,1.7,98,1.7519,0.69,false,none
0,25,-17,-1,waste,low,14,natural,3.86,70,1.0841,0.65,false,none
0,25,8,-5,recycled,0.27,10,industrial,4.45,57,0.9198,0.86,false,none
0,25,14,-17,new,0.43,1,industrial,3.62,87,0.5298,0.93,false,none
0,25,14,11,recycled,0.78,11,industrial,2.25,97,1.0742,0.6,false,none
0,25,-7,11,new,0.02,9,natural,1.34,93,1.1813,0.74,false,none
0,25,-3,8,recycled,0.76,9,waste-zone,2.31,78,1.9457,0.68,false,none
0,25,-10,9,new,0.8,9,waste-zone,2.88,94,0.5405,0.79,false,none
0,25,13,3,new,0.99,2,industrial,1.77,89,1.1095,0.83,false,none
0,25,3,0,waste,low,15,natural,3.36,76,1.9475,0.51,false,none
0,25,1,-6,new,0.08,0,natural,3.4,80,1.2785,0.95,false,none
0,25,2,13,waste,high,22,natural,2.35,72,1.5635,0.82,false,none
0,25,12,-12,new,0.36,18,waste-zone,3,77,1.759,0.78,false,none
0,25,-1,11,new,low,6,waste-zone,2.44,97,1.6664,0.98,false,none
0,25,-16,-13,new,0.61,19,natural,2.98,78,1.7668,0.78,false,none
0,25,6,-1,new,0.79,16,industrial,2.85,73,1.5642,0.96,false,none
0,25,5,-13,new,0.89,13,natural,1.39,95,1.0623,0.68,false,none
0,25,14,-8,new,0.98,19,natural,2.84,61,1.4003,0.83,false,none
0,25,-7,-2,new,0.15,2,waste-zone,1.11,96,0.8369,0.55,false,none
0,25,-14,-5,new,low,15,waste-zone,3.31,65,0.5705,0.89,false,none
0,25,13,-13,new,0.24,18,industrial,1.76,50,1.9201,0.75,false,none
0,25,12,14,new,0.57,8,waste-zone,1.95,98,0.7697,0.73,false,none
0,25,6,14,new,0.87,17,natural,1.08,81,1.6402,0.61,false,none
0,25,-11,2,new,0.82,17,natural,4.25,64,0.682,0.92,false,none
0,25,8,1,new,0.67,18,waste-zone,4.58,89,0.9264,0.56,false,none
0,25,-3,-16,recycled,0.99,1,industrial,2.21,94,1.7436,0.95,false,none
0,25,0,-12,new,0.43,6,waste-zone,3.87,92,1.9328,0.53,false,none
0,25,0,8,new,0.46,13,waste-zone,3.63,81,0.5535,0.59,false,none
0,25,15,-15,new,0.43,11,industrial,1.87,88,0.555,0.95,false,none
0,25,-6,7,new,0.97,17,industrial,1.89,86,1.439,0.89,false,none
0,25,-17,14,waste,high,17,waste-zone,4.2,89,1.6099,0.9,true,wastefuls
0,25,-12,-4,new,0.39,17,waste-zone,2.4,78,1.6364,0.9,false,none
0,25,17,-4,new,0.9,3,natural,2.14,51,0.5424,0.96,false,none
0,25,8,-3,new,0.16,18,natural,4.77,96,0.6644,0.76,false,none
0,25,9,4,new,0.11,9,industrial,2.18,52,1.7048,0.97,false,none
0,25,-10,-3,waste,low,4,natural,3.6,92,0.5695,0.92,false,none
0,25,-7,17,new,0.85,13,waste-zone,4.59,98,1.3098,0.76,false,none
0,25,-7,8,waste,high,14,industrial,3.98,67,1.2307,0.74,true,recyclers
0,25,12,9,new,0.99,5,industrial,3.09,97,1.1057,0.75,false,none
0,25,14,-15,new,0.53,8,industrial,3.81,89,0.5596,0.73,false,none
0,25,2,4,new,0.18,0,natural,2.83,53,0.5898,0.67,false,none
0,25,-5,0,new,0.85,1,industrial,4.37,72,0.6144,0.75,false,none
0,25,-1,17,new,0.45,16,waste-zone,2.46,96,1.2887,0.94,false,none
0,25,-5,10,new,0.98,0,waste-zone,3.86,86,1.6313,0.53,false,none
0,25,7,-3,new,high,9,industrial,4.14,62,1.7946,0.98,false,none
0,25,-4,-2,new,0.84,4,natural,2.28,88,0.7965,0.99,false,none
0,25,17,7,new,0.76,18,natural,2.61,86,1.4037,0.52,false,none
0,25,-6,6,new,0.2,4,industrial,1.76,79,1.2016,0.75,false,none
0,25,5,-10,new,0.47,9,industrial,2.43,69,1.6932,0.98,false,none
0,25,-14,-1,new,0.17,1,natural,1.22,67,0.8394,0.74,false,none
0,25,13,-12,new,0.77,0,natural,1.7,90,1.3345,0.73,false,none
0,25,-9,-7,new,0.54,12,industrial,2.77,52,1.8185,0.74,false,none
0,25,-15,-4,new,0.29,3,waste-zone,3.43,71,0.8826,0.64,false,none
0,25,-12,-17,new,0.28,19,waste-zone,3.46,60,1.2463,0.78,false,none
0,25,-11,-13,new,0.07,1,natural,4.4,63,1.9261,0.97,false,none
0,25,-10,16,new,0.82,12,natural,2.63,69,1.7693,0.53,false,none
0,25,5,5,waste,low,8,natural,1.63,89,1.1023,0.52,false,none
0,25,10,-3,new,0.39,12,natural,3.56,88,1.3263,0.64,false,none
0,25,8,14,new,0.55,16,industrial,1.1,59,1.3645,0.93,false,none
0,25,11,-13,new,0.56,2,industrial,1.58,86,1.173,0.61,false,none
0,25,-17,-14,new,0.63,4,waste-zone,2.89,86,0.7287,0.97,false,none
0,25,-15,8,new,0.73,6,waste-zone,4.7,58,0.9796,0.89,false,none
0,25,-16,8,new,0.6,14,industrial,3.42,89,0.5868,0.91,false,none
0,25,0,16,waste,high,8,industrial,3.81,95,1.4958,0.85,false,none
0,25,12,-3,new,0.33,10,waste-zone,3.57,72,1.5056,0.55,false,none
0,25,4,2,new,0.66,10,natural,4.03,92,1.2461,0.93,false,none
0,25,-12,14,new,0.92,6,waste-zone,2.66,70,0.6404,0.92,false,none
0,25,2,-16,new,0.53,5,waste-zone,4.59,53,1.9118,0.96,false,none
0,25,14,-14,new,0.42,0,industrial,1.2,75,0.9987,0.78,false,none
0,25,5,11,new,0.11,12,natural,2.62,73,0.5889,0.9,false,none
0,25,13,-4,new,0.91,0,industrial,3.13,54,1.048,0.58,false,none
0,25,16,10,new,0.32,11,waste-zone,3.64,92,0.93,0.54,false,none
0,25,4,0,new,0.24,13,industrial,1.04,59,1.3675,0.57,false,none
0,25,1,-2,new,0.1,7,natural,2.94,79,0.5509,0.52,false,none
0,25,9,-1,new,0.38,16,industrial,3.6,98,1.6869,0.59,false,none
0,25,-8,5,new,0.06,19,industrial,1.09,96,1.1521,0.71,false,none
0,25,-14,-10,new,0.35,13,waste-zone,2.66,52,1.1123,0.69,false,none
0,25,-11,3,new,0.72,6,industrial,2.95,81,1.1941,0.53,false,none
0,25,13,8,waste,high,14,waste-zone,1.12,76,0.5428,0.79,false,none
0,25,-15,-12,new,0.72,8,industrial,3.66,96,1.7361,0.61,false,none
0,25,13,17,waste,high,8,natural,3.99,53,1.8876,0.84,false,none
0,25,-1,5,new,0.34,8,natural,3.81,75,1.1856,0.6,false,none
0,25,12,-10,new,0.48,17,industrial,4.94,89,0.7297,0.96,false,none
0,25,5,-14,new,0.58,9,natural,1.34,87,1.1712,0.99,false,none
0,25,-13,-14,waste,high,1,industrial,1.55,77,0.7048,0.94,false,none
0,25,-10,0,new,0.56,17,industrial,2.8,80,1.9476,0.74,false,none
0,25,-1,-10,new,0.76,4,natural,1.1,86,0.9542,0.82,false,none
0,26,-9,7,recycled,0.68,17,industrial,1.62,69,1.9187,0.96,false,none
0,26,-17,-3,new,0.27,16,industrial,2.4,71,1.1066,0.59,false,none
0,26,17,15,new,0.99,1,natural,4.73,98,1.848,0.96,false,none
0,26,2,0,waste,high,3,natural,3.34,77,1.0769,0.91,false,none
0,26,-10,13,new,0.64,3,waste-zone,3.13,82,0.8219,0.87,false,none
0,26,10,-14,new,0.67,18,industrial,4.98,82,0.833,0.98,false,none
0,26,8,13,new,0.09,9,waste-zone,1.18,87,1.667,0.73,false,none
0,26,-14,-12,waste,high,18,waste-zone,3.26,59,1.8252,0.83,false,none
0,26,1,15,new,0.85,12,industrial,2.32,88,0.6343,0.75,false,none
0,26,13,-15,new,0.9,6,industrial,1.15,78,0.8508,0.6,false,none
0,26,2,-14,new,0.54,18,natural,2.84,70,1.2717,0.82,false,none
0,26,-17,-15,new,0.35,15,natural,1.13,65,1.4873,0.58,false,none
0,26,-2,14,waste,high,19,industrial,4.83,76,0.8689,0.95,false,none
0,26,15,16,new,0.95,3,waste-zone,1.61,54,1.0713,0.92,false,none
0,26,11,9,new,0.27,5,waste-zone,3.65,62,1.3826,0.61,false,none
0,26,-8,-3,new,0.39,2,industrial,2.51,54,1.1683,0.9,false,none
0,26,5,14,new,0.81,12,waste-zone,1.63,50,0.8044,0.74,false,none
0,26,12,2,new,0.14,11,industrial,3.61,63,0.9509,0.52,false,none
0,26,-2,-6,new,0.89,18,industrial,4.67,96,1.3151,0.59,false,none
0,26,-5,-12,new,0.6,2,natural,2.88,93,0.5935,0.77,false,none
0,26,1,-15,new,0.33,6,industrial,4.58,97,1.782,0.99,false,none
0,26,0,-3,new,0.9,6,industrial,3.24,69,0.7646,0.85,false,none
0,26,-11,-10,waste,0.65,8,industrial,3.58,62,0.9571,0.94,false,none
0,26,-7,14,waste,low,7,waste-zone,1.38,92,1.7868,0.59,false,none
0,26,8,12,new,0.52,19,waste-zone,2.24,62,1.855,0.73,false,none
0,26,9,6,new,0.24,4,natural,4.13,96,1.8569,0.55,false,none
0,26,3,7,new,0.97,15,waste-zone,3.6,77,1.1366,0.84,false,none
0,26,-7,-12,waste,0.59,13,industrial,2.01,84,1.9519,0.71,false,none
0,26,-12,5,new,0.03,1,industrial,3.51,67,0.8374,0.99,false,none
0,26,-8,-16,new,0.24,6,waste-zone,1.27,87,1.6817,0.95,true,wastefuls
0,26,-6,-8,new,0.87,14,natural,1.51,91,0.9957,0.83,false,none
0,26,-5,-4,new,high,2,natural,4.98,79,0.7402,0.51,false,none
0,26,12,-10,new,0.48,17,industrial,4.94,89,0.7297,0.96,false,none
