simulation_mode,ticks,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,last_changed,agent_present,agent_type
simulation_mode,tick,pxcor,pycor,resource_type,resource_quality,pollution_level,region_type,cost_to_extract,carrying_capacity,regeneration_rate,pollution_sensitivity,agent_present,agent_type
0,23,3,-4,new,0.06,11,waste-zone,2.84,67,0.6106,0.87,false,none
0,23,7,-6,new,0.3,18,industrial,1.18,69,1.8544,0.96,false,none
0,23,2,9,new,0.42,4,industrial,3.54,90,0.9023,0.76,false,none
0,23,-14,-2,new,0.21,14,industrial,3.93,60,1.7614,0.92,false,none
0,23,1,-7,new,0.06,11,industrial,2.5,99,1.2725,0.56,false,none
0,23,-16,-2,new,0.23,10,waste-zone,3.25,89,1.0405,0.63,false,none
0,23,16,-11,new,0.79,16,waste-zone,3.91,86,0.6637,0.69,false,none
0,23,-6,2,new,0.67,14,industrial,2.6,84,1.5327,0.71,false,none
0,23,7,-15,new,0.53,1,waste-zone,2.63,61,1.3523,0.52,false,none
0,23,12,-14,new,0.35,16,waste-zone,3.89,56,1.4074,0.81,false,none
0,23,5,8,new,0.96,16,industrial,1.56,70,1.5278,0.8,false,none
0,23,-7,-8,recycled,0.5,16,natural,4.39,68,0.9746,0.56,false,none
0,23,-10,15,new,0.98,15,waste-zone,2.67,72,0.9802,0.75,false,none
0,23,-11,17,new,0.11,7,natural,2.99,82,1.2463,0.7,false,none
0,23,14,-4,new,0.51,9,waste-zone,3.73,98,1.3602,0.51,false,none
0,23,-13,-4,new,0.12,5,waste-zone,2.52,90,1.6561,0.54,false,none
0,23,-16,-17,new,0.49,18,natural,3.86,53,1.972,0.71,false,none
0,23,-4,-14,new,0.09,2,waste-zone,4.13,78,0.7936,0.67,false,none
0,23,1,-12,new,0.66,16,natural,3.18,80,0.5792,0.88,false,none
0,23,-11,7,new,0.03,9,waste-zone,3.84,80,0.8435,0.57,false,none
0,23,-8,8,new,0.17,17,industrial,1.58,99,1.583,0.92,false,none
0,23,-10,-7,new,0.29,19,waste-zone,4.03,66,0.6139,0.54,false,none
0,23,10,2,new,0.94,11,natural,4.23,62,0.9409,0.57,false,none
0,23,-8,-5,new,0.67,1,natural,3.31,95,1.8676,0.73,false,none
0,23,-8,4,new,0.6,9,waste-zone,3.2,67,1.8941,0.64,false,none
0,23,1,11,new,0.07,2,natural,4.24,73,0.5157,0.87,false,none
0,23,-7,4,new,0.84,5,waste-zone,1.25,94,1.442,0.72,false,none
0,23,-2,-3,new,0.2,19,waste-zone,2.54,75,0.7995,0.76,false,none
0,23,3,-17,new,0.85,19,natural,2.4,56,1.3999,0.62,false,none
0,23,-16,14,new,0.84,12,industrial,3.27,63,1.9128,0.57,false,none
0,23,-13,-8,new,0.14,16,waste-zone,3.08,62,1.425,0.73,false,none
0,23,13,0,new,0.49,8,industrial,2.72,63,1.793,0.99,false,none
0,23,-8,16,new,0.65,2,natural,4.7,61,1.6819,0.6,false,none
0,23,10,6,new,0.35,0,waste-zone,1.98,54,0.9946,0.5,false,none
0,23,-14,-3,new,0.85,12,industrial,2.06,56,1.1117,0.68,false,none
0,23,17,-16,new,0.79,17,natural,2.89,58,1.1616,0.73,false,none
0,23,-13,17,new,0.93,9,natural,4.43,64,1.2394,0.62,false,none
0,23,-17,0,new,0.94,3,natural,3.49,62,1.1357,0.85,false,none
0,24,9,-4,new,0.24,5,waste-zone,3.92,58,1.7049,0.99,false,none
0,24,11,-10,new,0.66,1,industrial,4.11,66,0.9403,0.82,false,none
0,24,14,9,new,0.15,13,natural,2.89,81,0.7807,0.74,false,none
0,24,-8,9,new,0.96,7,industrial,3.45,66,1.0405,0.96,false,none
0,24,-12,11,new,0.76,12,waste-zone,1.29,89,0.6075,0.99,false,none
0,24,-4,0,new,0.88,3,waste-zone,4.43,55,0.8705,0.86,false,none
0,24,11,9,new,0.85,13,natural,2.37,66,1.1963,0.94,false,none
0,24,17,-9,new,0.8,18,waste-zone,4.53,97,0.8991,0.85,false,none
0,24,-16,-10,new,0.01,19,natural,3.94,86,1.6359,0.73,false,none
0,24,-3,-5,new,0.75,17,industrial,4.34,66,1.1697,0.94,false,none
0,24,11,-17,new,0.47,3,waste-zone,2.92,92,0.7649,0.93,false,none
0,24,2,13,new,0.65,12,industrial,4.13,81,0.9185,0.94,false,none
0,24,11,-8,new,0.11,19,industrial,1.33,72,1.1568,0.89,false,none
0,24,-11,-13,new,0.52,19,industrial,4.99,88,0.6473,0.79,false,none
0,24,6,-13,new,0.66,13,industrial,1.41,80,1.2949,0.78,false,none
0,24,-3,-13,new,0.86,10,waste-zone,2.41,54,1.6232,0.63,false,none
0,24,-7,0,new,0.27,7,natural,3.79,90,0.7634,0.85,false,none
0,24,12,-2,new,0.11,10,natural,4.81,85,0.8725,0.74,false,none
0,24,1,4,new,0.35,6,waste-zone,4.64,89,1.8585,0.94,false,none
0,24,17,-2,new,0.41,2,industrial,1.8,97,0.6918,0.98,false,none
0,24,-11,8,new,0.36,7,natural,3.25,71,1.973,0.64,false,none
0,24,-12,12,new,0.2,15,industrial,2.83,79,1.923,0.78,false,none
0,24,-2,2,new,0.88,15,natural,3.8,80,1.6041,0.98,false,none
0,24,-1,-5,new,0.73,4,industrial,1.87,89,1.5355,0.87,false,none
0,24,-11,1,new,0.33,1,waste-zone,1.4,86,0.8585,0.55,false,none
0,24,-16,4,new,0.6,12,industrial,2.86,84,0.8115,0.52,false,none
0,24,16,4,new,0.63,10,waste-zone,2.78,56,1.6547,0.83,false,none
0,24,12,8,new,0.28,12,natural,3.7,85,1.9577,0.86,false,none
0,24,-7,1,waste,high,17,industrial,2.45,59,1.3062,0.99,false,none
0,24,-11,14,waste,high,1,waste-zone,2.88,62,0.5542,0.56,false,none
0,24,-3,11,new,0.89,0,waste-zone,1.01,93,0.5978,0.64,false,none
0,24,-17,10,recycled,0.76,5,natural,2.58,83,0.9367,0.62,false,none
0,24,-12,6,recycled,0.55,8,waste-zone,3.89,67,0.9147,0.67,false,none
0,24,-7,-13,new,0.03,1,waste-zone,1.09,54,0.7723,0.55,false,none
0,24,-8,15,waste,low,10,natural,4.99,75,1.8049,0.6,false,none
0,24,16,-16,new,0.33,9,industrial,2.37,60,0.6379,0.67,false,none
0,24,-1,-13,new,0.9,2,waste-zone,1.75,96,1.999,0.51,false,none
0,24,10,7,new,0.88,7,waste-zone,3.83,91,0.691,0.88,false,none
0,24,7,17,new,0.53,8,industrial,2.84,98,1.369,0.6,false,none
0,24,-7,16,new,0.61,10,natural,2.53,91,0.8372,0.85,false,none
0,24,-13,-8,new,0.14,16,waste-zone,3.08,62,1.425,0.73,false,none
0,24,-14,-1,new,0.98,4,natural,4.77,58,1.3439,0.75,false,none
0,24,14,-13,new,0.35,0,industrial,2.14,62,1.1406,0.72,false,none
0,24,1,16,new,0.91,1,natural,2.31,86,0.8824,0.55,false,none
0,24,-11,-15,new,0.86,3,industrial,2,93,0.6173,0.71,false,none
0,24,0,-9,new,0.26,3,waste-zone,4.17,70,1.2012,0.87,false,none
0,24,-13,7,new,0.29,9,natural,3.94,68,0.5017,0.62,false,none
0,24,5,14,new,0.7,15,waste-zone,3.07,52,1.7693,0.96,false,none
0,24,-1,5,new,0.82,3,natural,3.11,71,1.7221,0.96,false,none
0,24,9,13,new,0.47,14,waste-zone,1.96,66,1.5129,0.85,false,none
0,24,2,5,new,0.25,19,natural,4.73,70,1.5839,0.63,false,none
0,24,-11,12,new,0.1,11,industrial,2.64,73,1.0939,0.81,false,none
0,24,-15,-8,new,0.89,10,industrial,3.18,60,0.9398,0.7,false,none
0,24,-17,-9,new,0.04,8,natural,3.54,67,1.6086,0.76,false,none
0,24,-8,-3,new,0.15,2,waste-zone,3.84,95,0.8371,0.9,false,none
0,24,4,17,new,0.99,19,waste-zone,3.57,95,1.6459,0.8,false,none
0,24,1,11,new,0.07,2,natural,4.24,73,0.5157,0.87,false,none
0,24,-14,9,new,0.26,11,industrial,3.8,96,0.5975,0.91,false,none
0,24,14,-8,new,0.66,2,waste-zone,2.67,95,1.2681,0.97,false,none
0,24,-17,0,new,0.94,3,natural,3.49,62,1.1357,0.85,false,none
0,24,16,6,new,0.66,3,waste-zone,3.37,67,1.9511,0.79,false,none
0,24,-15,-14,new,0.8,9,industrial,1.6,89,1.5081,1,false,none
0,24,-2,13,new,0.05,17,waste-zone,4.73,75,1.746,0.59,false,none
0,24,-7,8,new,0.79,15,waste-zone,3.18,92,0.8978,0.98,false,none
0,24,5,-14,new,0.54,18,waste-zone,4.75,90,1.5353,0.79,false,none
0,24,6,12,new,0.81,9,natural,2.9,88,1.2139,0.53,false,none
0,24,-3,-16,new,0.04,12,waste-zone,1.7,85,1.2545,0.89,false,none
0,24,9,-17,waste,low,18,waste-zone,3.88,93,0.8018,0.75,false,none
0,24,-5,-13,new,0.39,8,waste-zone,1.02,56,0.5706,0.98,false,none
0,24,8,5,new,0,8,natural,1.88,52,1.697,0.98,false,none
0,24,-14,-12,new,0.61,8,industrial,1.54,81,1.0038,0.9,false,none
0,24,-15,-6,new,0.95,1,industrial,3.79,81,1.9492,0.87,false,none
0,24,1,-8,new,0.08,5,waste-zone,3.24,75,1.3969,0.59,false,none
0,24,10,-11,new,0.09,4,industrial,2.4,71,1.9859,0.67,false,none
0,24,-1,8,new,0.72,18,waste-zone,3.39,80,0.8577,0.97,false,none
0,24,-5,6,waste,low,1,natural,1.85,61,1.9575,0.93,false,none
0,24,-10,-6,new,0.95,0,natural,4.9,52,1.7985,0.72,false,none
0,24,10,10,waste,low,2,natural,2.52,89,0.6557,0.95,false,none
0,24,-10,-2,new,0.45,1,waste-zone,1.9,60,0.7063,0.96,false,none
0,24,2,4,new,high,0,waste-zone,3.56,63,1.4815,1,false,none
0,24,9,-8,new,0.94,14,waste-zone,1.13,87,1.347,0.88,false,none
0,24,-4,-3,new,0.97,4,natural,2.65,62,1.2676,0.8,false,none
0,24,-8,12,new,0.57,12,natural,1.59,82,0.7671,0.75,false,none
0,24,-17,-16,recycled,0,7,waste-zone,2.92,50,0.8015,0.57,false,none
0,24,4,0,new,0.84,2,natural,4.53,54,1.4154,0.54,false,none
0,24,12,-16,new,0.09,1,natural,4.34,77,1.8293,0.96,false,none
0,24,13,-4,new,0.14,14,natural,2.22,54,0.9602,0.81,false,none
0,24,-9,-15,new,0.58,14,waste-zone,1.56,66,1.4711,0.63,false,none
0,24,-16,-6,new,high,17,waste-zone,2.73,75,0.7958,0.65,false,none
0,24,0,-17,new,0.03,18,natural,3.45,75,1.9846,0.66,false,none
0,24,-13,-12,new,0.97,4,natural,1.6,72,1.8419,0.77,false,none
0,24,5,-15,new,0.07,10,industrial,3.29,86,1.2009,0.64,false,none
0,24,-9,9,new,0.36,2,industrial,2.24,83,1.2279,0.94,false,none
0,24,-12,8,new,0.08,0,waste-zone,1.53,53,0.9903,0.72,false,none
0,24,-12,17,new,0.97,8,natural,4.26,60,1.3436,0.71,false,none
0,24,-11,-10,new,0.49,1,waste-zone,2.38,88,0.6983,0.63,false,none
0,24,-5,-14,new,0.08,10,natural,4.9,73,1.9028,0.56,false,none
0,24,12,2,new,0.91,13,industrial,4.93,78,1.5105,0.54,false,none
0,24,-12,-15,new,0.66,11,natural,1.24,74,1.1331,0.71,false,none
0,24,15,11,new,0.22,7,natural,4.32,70,1.1263,0.71,false,none
0,25,-1,8,new,0.72,18,waste-zone,3.39,80,0.8577,0.97,false,none
0,25,-6,17,waste,low,16,natural,4.85,83,1.5591,0.79,false,none
0,25,5,0,new,0.85,8,industrial,4.39,54,1.8303,0.88,false,none
0,25,-16,11,new,0.45,17,industrial,3.54,82,1.3659,1,false,none
0,25,3,9,new,0.24,2,natural,2.48,65,0.657,0.7,false,none
0,25,-13,16,new,0.01,0,industrial,1.1,57,1.0741,0.66,false,none
0,25,-4,2,new,0.27,19,industrial,4.46,59,1.4655,0.55,false,none
0,25,-10,-11,new,0.95,6,industrial,1.15,75,1.2955,0.96,false,none
0,25,9,13,new,0.47,14,waste-zone,1.96,66,1.5129,0.85,false,none
0,25,15,-10,new,0.88,2,waste-zone,2.96,55,1.259,0.89,false,none
0,25,9,12,new,0.76,12,waste-zone,3.03,58,1.1618,0.6,false,none
0,25,9,2,new,low,1,waste-zone,3.56,81,1.1223,0.99,false,none
0,25,8,13,new,0.97,0,industrial,4.07,94,1.3342,0.84,false,none
0,25,-4,11,waste,high,36,natural,4.05,56,1.6528,0.9,true,wastefuls
0,25,12,-14,new,0.35,16,waste-zone,3.89,56,1.4074,0.81,false,none
0,25,2,-13,waste,high,15,waste-zone,1.08,52,1.0451,0.91,false,none
0,25,-10,-9,new,0.39,14,waste-zone,2.16,78,0.5215,0.85,false,none
0,25,7,-8,new,0.52,16,waste-zone,3.28,85,0.622,0.63,false,none
0,25,4,3,new,0.22,17,natural,3.93,83,1.0089,0.98,false,none
0,25,2,0,new,0.24,8,natural,4.67,86,0.5009,0.59,false,none
0,25,-7,10,new,0.97,16,waste-zone,3.19,61,0.9091,0.6,false,none
0,25,-14,-8,new,0.82,15,natural,3.61,55,0.9458,0.8,false,none
0,25,14,-7,new,0.52,15,waste-zone,4.82,63,1.6613,0.74,false,none
0,25,-2,-9,new,0.17,14,natural,3.25,74,0.6271,0.93,false,none
0,25,-12,13,recycled,0.82,5,industrial,3.63,98,1.342,0.57,false,none
0,25,17,-11,new,0.43,13,natural,4.76,68,1.4903,0.93,false,none
0,25,-17,-3,new,0.14,9,waste-zone,1.87,77,1.7276,0.73,false,none
0,25,13,-9,new,0.36,14,waste-zone,1.68,51,0.687,0.72,false,none
0,25,9,5,new,0.53,8,waste-zone,4.13,93,1.796,0.93,false,none
0,25,6,1,new,0.81,16,natural,2.07,70,0.9377,0.61,false,none
0,25,5,5,waste,low,7,waste-zone,4.8,69,0.8748,0.73,false,none
0,25,-6,7,new,0.25,11,industrial,2.66,69,0.7463,0.94,false,none
0,25,10,17,new,0.14,10,industrial,1.62,72,1.4753,0.56,false,none
0,25,-12,-11,new,0.76,8,waste-zone,3.18,85,0.9577,0.7,false,none
0,25,3,11,new,0.7,2,industrial,4.02,89,0.7731,0.85,false,none
0,25,9,-10,new,0.46,0,waste-zone,3.31,76,1.7369,0.77,false,none
0,25,-13,-12,new,0.97,4,natural,1.6,72,1.8419,0.77,false,none
0,25,-5,11,new,0.21,5,natural,1.45,55,1.2702,0.81,false,none
0,25,-13,4,new,0.86,17,natural,3.79,84,1.2451,0.93,false,none
0,25,4,-3,new,0.71,8,industrial,3.88,53,1.8345,0.68,false,none
0,25,8,2,new,0.28,19,natural,4.89,81,1.7428,0.8,false,none
0,25,17,12,new,0.69,8,waste-zone,1.47,54,1.7595,0.94,false,none
0,25,5,7,new,0.67,17,industrial,1.96,82,0.5544,0.91,false,none
0,25,15,10,new,0.16,9,industrial,3.15,72,1.844,0.63,false,none
0,25,-3,-4,new,0.62,0,waste-zone,2.28,85,0.9187,0.62,false,none
0,25,2,5,new,0.25,19,natural,4.73,70,1.5839,0.63,false,none
0,25,5,14,new,0.7,15,waste-zone,3.07,52,1.7693,0.96,false,none
0,25,-9,9,new,0.36,2,industrial,2.24,83,1.2279,0.94,false,none
0,25,-11,10,new,0.73,0,waste-zone,1.43,98,0.847,0.96,false,none
0,25,-14,-16,new,0.23,10,natural,3.59,86,1.9388,0.89,false,none
0,25,-10,-1,new,0.62,14,waste-zone,4.79,50,0.5146,0.72,false,none
0,25,13,15,waste,high,1,natural,3.89,95,1.2765,0.57,false,none
0,25,-10,-4,new,0.91,13,waste-zone,3.36,73,0.9747,0.64,false,none
0,25,3,15,new,0.51,5,natural,1.9,51,1.3911,0.87,false,none
0,25,12,8,new,0.28,12,natural,3.7,85,1.9577,0.86,false,none
0,25,-8,-11,new,0.64,0,natural,1.62,81,1.8489,0.71,false,none
0,25,-16,17,new,0.72,9,waste-zone,2.92,55,1.4035,0.69,false,none
0,25,16,8,new,0.49,6,industrial,4.6,52,1.1956,0.85,false,none
0,25,-5,17,new,0.3,18,waste-zone,3.13,84,0.5613,0.97,false,none
0,25,10,14,new,0.67,16,industrial,1.18,98,1.6693,0.57,false,none
0,25,7,14,new,0.28,13,natural,2.03,85,1.1266,0.82,false,none
0,25,-6,-10,new,0.63,18,waste-zone,4.58,75,1.9113,0.63,false,none
0,25,7,6,new,0.12,5,natural,3.45,79,0.7305,0.57,false,none
0,25,0,-8,new,0.88,10,natural,3.03,58,1.051,0.85,false,none
0,25,14,8,new,0.6,10,natural,2.41,72,0.9783,0.91,false,none
0,25,11,-15,new,0.65,5,natural,2.47,73,1.7949,0.58,false,none
0,25,-3,14,new,0.08,3,waste-zone,2.5,95,0.9665,0.72,false,none
0,25,2,3,new,0.07,1,industrial,3.58,84,1.129,0.65,false,none
0,25,7,9,new,0.1,17,industrial,2.94,89,0.6884,0.53,false,none
0,25,17,10,new,0.27,3,waste-zone,1.14,76,1.5019,0.9,false,none
0,25,15,-3,new,0.91,19,industrial,3.72,67,0.6161,0.61,false,none
0,25,-13,14,new,0.18,1,waste-zone,1.82,52,1.9293,0.92,false,none
0,25,17,-13,new,0.83,19,waste-zone,2.5,67,0.9717,0.86,false,none
0,25,13,16,new,0.33,5,waste-zone,2.92,71,1.5441,0.88,false,none
0,25,-1,14,new,0.58,11,industrial,4.73,50,1.3898,0.91,false,none
0,25,16,-2,recycled,0.41,12,natural,1.64,52,1.042,0.7,false,none
0,25,-17,-8,new,0.21,11,natural,1.38,53,1.6237,0.96,false,none
0,25,-2,3,new,0.64,5,natural,3.49,92,1.7168,0.75,false,none
0,25,-9,13,new,0.97,16,industrial,4.92,97,1.5121,0.75,false,none
0,25,-13,-8,new,0.14,16,waste-zone,3.08,62,1.425,0.73,false,none
0,25,5,-8,new,0.57,4,industrial,1.12,63,0.9574,0.93,false,none
0,25,-6,10,waste,high,5,natural,3.06,55,0.9027,0.83,false,none
0,25,10,-12,new,0.39,8,waste-zone,4.54,89,1.8389,0.81,false,none
0,25,13,3,new,0.11,5,industrial,3.57,92,1.3035,0.8,false,none
0,25,7,-17,new,0.89,15,waste-zone,3.16,95,1.4816,0.92,false,none
0,25,-8,9,new,0.96,7,industrial,3.45,66,1.0405,0.96,false,none
0,25,9,-6,new,0.52,10,industrial,2.54,62,1.5769,0.82,false,none
0,25,16,17,new,0.5,7,industrial,3.34,77,0.9621,0.89,false,none
0,25,-5,-9,new,0.9,17,waste-zone,2.86,52,1.549,0.74,false,none
0,25,-3,8,new,0.28,9,industrial,1.44,64,0.6106,0.64,false,none
0,25,-12,4,new,0.24,16,waste-zone,1.9,93,0.5293,0.94,false,none
0,25,8,-12,waste,high,10,waste-zone,4.52,92,1.1191,0.65,false,none
0,25,9,-7,new,0.23,7,industrial,1.35,61,1.7196,0.7,false,none
0,25,-6,5,new,0.92,10,industrial,4.29,70,0.7258,0.9,false,none
0,25,-10,1,new,0.23,19,waste-zone,2.22,83,1.3959,0.79,false,none
0,25,-10,-6,new,0.95,0,natural,4.9,52,1.7985,0.72,false,none
0,25,-13,-3,new,0.76,7,waste-zone,3.9,64,1.5143,0.94,false,none
0,25,-10,-8,new,0.21,7,waste-zone,4.76,73,0.7623,0.8,false,none
0,25,17,-7,new,0.17,5,natural,1.65,93,1.4367,0.85,false,none
0,25,13,-1,new,0.98,19,natural,1.56,62,1.6602,0.53,false,none
0,26,1,-6,new,0.23,9,industrial,3.38,87,1.032,0.83,false,none
0,26,-14,-4,new,0.51,8,natural,2.87,85,1.7043,0.79,false,none
0,26,-16,-14,new,0.11,19,waste-zone,1.65,66,1.4973,0.62,false,none
0,26,-4,17,new,0.31,13,industrial,1.92,99,1.3022,0.66,false,none
0,26,-4,-3,new,0.97,4,natural,2.65,62,1.2676,0.8,false,none
0,26,-12,-3,new,0.46,13,waste-zone,4.78,86,1.385,0.7,false,none
0,26,-1,-3,recycled,0.47,14,industrial,2.81,82,1.2293,0.67,false,none
0,26,-10,-5,new,0.32,7,natural,4.33,90,1.7408,0.98,false,none
0,26,9,-10,new,0.46,0,waste-zone,3.31,76,1.7369,0.77,false,none
0,26,9,4,new,0.84,10,industrial,3.87,61,0.9429,0.93,false,none
0,26,8,1,new,0.99,4,natural,1.22,95,0.7608,0.99,false,none
0,26,-4,-15,new,0.59,0,industrial,4.3,74,0.7561,0.89,false,none
0,26,11,17,waste,low,13,industrial,4.76,59,0.8985,0.76,false,none
0,26,-9,7,recycled,0.72,2,industrial,3.56,95,1.5944,0.62,false,none
0,26,0,6,waste,high,12,natural,2,83,0.7206,0.69,false,none
0,26,2,-6,new,0.35,1,natural,4.3,69,1.4088,0.65,false,none
0,26,-12,6,recycled,0.55,8,waste-zone,3.89,67,0.9147,0.67,false,none
0,26,6,-9,waste,low,17,waste-zone,4.09,98,0.9585,0.78,false,none
0,26,1,-15,new,0.9,11,waste-zone,3.98,81,1.9237,0.51,false,none
0,26,1,4,new,0.35,6,waste-zone,4.64,89,1.8585,0.94,false,none
0,26,-1,8,new,0.72,18,waste-zone,3.39,80,0.8577,0.97,false,none
0,26,-7,5,new,0.49,4,waste-zone,4.71,68,0.808,0.69,false,none
0,26,-4,3,new,0.68,4,industrial,2.55,62,1.3766,0.77,false,none
0,26,9,6,new,0.19,17,natural,4.54,69,1.775,0.77,false,none
0,26,10,-10,waste,high,9,waste-zone,3.54,55,1.3015,0.65,false,none
0,26,-14,13,new,0.07,14,waste-zone,3.29,52,1.8786,0.88,false,none
0,26,-8,-11,new,0.64,0,natural,1.62,81,1.8489,0.71,false,none
0,26,-11,6,new,0.08,14,industrial,1.27,91,0.7457,0.9,false,none
0,26,-3,2,new,0.11,1,natural,2.91,53,1.8577,0.95,false,none
0,26,-2,15,new,1,11,natural,4.23,99,1.3203,0.85,false,none
0,26,0,-16,new,0.86,8,industrial,2.01,60,1.3244,0.75,false,none
0,26,10,-17,new,0.75,12,industrial,3.63,62,1.1351,0.62,false,none
0,26,-17,-1,new,0.72,16,industrial,1.96,55,1.0284,0.92,false,none
0,26,4,17,new,0.99,19,waste-zone,3.57,95,1.6459,0.8,false,none
0,26,-4,0,new,0.88,3,waste-zone,4.43,55,0.8705,0.86,false,none
0,26,-5,-9,new,0.9,17,waste-zone,2.86,52,1.549,0.74,false,none
0,26,16,-17,new,0.34,19,waste-zone,3.77,91,0.6103,0.54,false,none
0,26,-6,-16,new,0.79,8,industrial,2.1,90,1.3188,0.8,false,none
0,26,-8,-17,new,0.6,1,waste-zone,3.2,60,0.6902,0.91,false,none
0,26,1,3,new,0.12,1,natural,3.47,69,1.5324,0.71,false,none
0,26,-11,7,new,0.03,9,waste-zone,3.84,80,0.8435,0.57,false,none
0,26,-15,-10,new,0.17,10,industrial,3.83,61,1.736,0.7,false,none
0,26,9,-3,new,1,13,waste-zone,1.66,85,1.5241,0.62,false,none
0,26,2,0,new,0.24,8,natural,4.67,86,0.5009,0.59,false,none
0,26,-11,0,new,0.5,10,industrial,4.05,70,1.3854,0.52,false,none
0,26,16,-13,new,0.32,7,natural,2.86,72,1.581,0.84,false,none
0,26,-7,17,new,0.66,12,industrial,4.56,81,1.2636,0.61,false,none
0,26,2,6,recycled,0.87,6,waste-zone,3.78,96,0.6998,0.86,false,none
0,26,-8,10,new,low,4,waste-zone,3.54,79,0.6549,0.57,false,none
0,26,9,-6,new,0.52,10,industrial,2.54,62,1.5769,0.82,false,none
0,26,-16,1,new,0.25,11,waste-zone,3,63,0.8277,0.91,false,none
0,26,7,-1,new,0.04,4,industrial,3.6,64,0.806,0.75,false,none
0,26,12,-6,new,0.23,0,waste-zone,4.91,52,0.582,0.65,false,none
0,26,3,9,new,0.24,2,natural,2.48,65,0.657,0.7,false,none
0,26,-4,5,new,0.29,8,industrial,3.19,50,1.1521,0.59,false,none
0,26,15,-12,new,0.19,6,waste-zone,1.71,54,0.7332,0.58,false,none
0,26,-11,5,new,0.4,13,natural,4.06,59,1.6345,0.6,false,none
0,26,17,6,new,0.46,6,industrial,1,83,0.8048,0.51,false,none
0,26,13,-10,new,0.09,10,natural,1.93,80,1.4386,0.84,false,none
0,26,-10,-17,new,0.28,18,natural,4.47,82,0.9923,0.69,false,none
0,26,-11,4,new,0.27,11,waste-zone,4.4,69,1.1832,0.77,false,none
0,26,15,4,new,0.53,12,waste-zone,4.34,68,0.6097,1,false,none
0,26,4,11,new,0.96,4,industrial,4.18,82,0.9388,0.58,false,none
0,26,14,-1,new,0.04,19,natural,2.34,92,1.8452,0.69,false,none
0,26,-13,-14,new,0.69,4,waste-zone,1.47,54,0.8718,0.9,false,none
0,26,14,10,new,0.82,17,industrial,1.42,83,1.6522,0.98,false,none
0,26,17,2,new,0.64,7,waste-zone,1.09,86,0.8964,0.6,false,none
0,26,-12,9,new,0.26,19,waste-zone,4.39,78,1.4879,0.74,false,none
0,26,-8,11,new,0.46,11,industrial,1.92,66,1.6659,0.82,false,none
0,26,-15,15,new,0.6,10,industrial,4.25,86,1.4682,0.74,false,none
0,26,-9,-7,new,0.35,7,natural,4.43,80,1.5061,0.53,false,none
0,26,12,-13,new,0.27,12,industrial,2.59,85,1.0889,0.76,false,none
0,26,-14,10,new,0.01,3,natural,2.25,74,0.8751,1,false,none
0,26,-14,-10,new,0.16,0,natural,4.34,95,1.7112,0.82,false,none
0,26,12,11,new,0.92,0,waste-zone,4.36,74,1.3495,0.68,false,none
0,26,-1,-9,new,0.68,12,natural,3.54,73,1.8786,0.92,false,none
0,26,12,1,new,0.22,6,waste-zone,1.1,66,1.3873,0.76,false,none
0,26,2,-3,new,0.34,16,natural,2.51,70,0.8518,0.87,false,none
0,26,-12,3,new,0.85,7,natural,3.51,93,0.6941,0.53,false,none
0,26,-10,14,new,0.19,1,waste-zone,3.76,74,0.8765,0.92,false,none
0,26,-4,-17,new,0.21,3,waste-zone,4.9,65,1.2727,0.81,false,none
0,26,4,1,new,0.46,15,natural,3.05,71,1.9749,0.92,false,none
0,26,-17,14,new,0.24,11,industrial,2.08,92,1.6447,0.83,false,none
0,26,1,6,new,0.45,19,natural,4.56,75,0.9609,0.64,false,none
0,26,-11,-9,new,0.56,5,natural,2.21,62,1.5784,0.64,false,none
0,26,9,-9,new,0.46,11,waste-zone,4.89,82,1.8441,0.68,false,none
0,26,13,17,new,0.91,13,natural,3.04,59,1.8238,0.8,false,none
0,26,5,15,new,0.1,6,natural,1.82,87,1.8607,0.74,false,none
0,26,10,1,new,0.14,6,industrial,3.83,87,1.8632,0.56,false,none
0,26,6,-2,new,0.2,6,natural,4.83,64,1.1111,0.5,false,none
0,26,6,0,new,0.73,16,industrial,1.33,55,1.2637,0.68,false,none
0,26,14,-2,new,0.02,8,industrial,2.94,78,1.4672,0.95,false,none
0,26,-8,-15,new,0.61,11,waste-zone,3.05,90,0.6624,0.72,false,none
0,26,-14,6,new,0.41,6,natural,4.72,66,1.9136,0.53,false,none
0,26,-3,-5,new,0.75,17,industrial,4.34,66,1.1697,0.94,false,none
0,26,3,13,new,0.33,7,industrial,4.06,58,1.6769,0.73,false,none
0,26,4,-8,new,0.79,0,natural,3.02,65,1.1905,0.99,false,none
0,26,10,-11,new,0.09,4,industrial,2.4,71,1.9859,0.67,false,none
0,26,-15,3,new,0.68,10,natural,1.66,55,0.8187,0.58,false,none
0,26,7,-3,new,0.55,8,industrial,3.48,60,0.9361,0.84,false,none
0,27,-6,9,new,0.69,7,industrial,4.3,92,0.7213,0.68,false,none
0,27,8,-11,waste,high,9,waste-zone,2.29,70,1.5263,0.66,false,none
0,27,1,8,new,0.2,4,industrial,2.73,85,1.0323,0.8,false,none
0,27,-9,17,new,0.9,14,natural,2.31,55,1.74,0.67,false,none
0,27,15,16,new,0.14,8,industrial,4.36,81,1.0704,0.8,false,none
